dam	noun. A structure placed across a flowing body of water to stop the flow or part of the flow, generally for purposes such as retaining or diverting some of the water or retarding the release of accumulated water to avoid abrupt flooding.
dama	noun. The game of Turkish draughts.
damaging	adjective. Causing damage; harmful, injurious.
daman	noun. The rock hyrax.
damar	noun. A large tree of the order Coniferae, indigenous to the East Indies and Australasia, now genus Agathis.
dame	noun. Usually capitalized as Dame: a title equivalent to Sir for a female knight.
damn	verb. To condemn.
damnit	interjection. Synonym of dammit.
damns	verb. third-person singular simple present indicative of damn
dams	noun. plural of dam
dan	noun. A title of honour or respect similar to "master" or "Sir", used of historical and legendary figures of the past.
dana	noun. The virtue of generosity or giving, a form of alms, in Indian philosophy.
dance	noun. A sequence of rhythmic steps or movements usually performed to music, for pleasure or as a form of social interaction.
danced	verb. simple past and past participle of dance
dancer	noun. A person who dances, usually as a hobby, an occupation, or a profession.
dances	noun. plural of dance
danciest	adjective. superlative form of dancy: most dancy
dancy	adjective. Ready to dance.
dand	noun. A kind of push-up in Indian gymnastics.
danda	noun. A punctuation character (।) used in the Devanāgarī script to mark the end of a sentence.
dander	noun. Dandruff, scaly white dead skin flakes from the human scalp.
dandie	noun. Alternative form of dandy, a kind of litter or sedan chair.
dandle	verb. To move up and down on one's knee or in one's arms, in affectionate play, usually said of a child.
dang	verb. Damn.
danged	verb. simple past and past participle of dang
danger	noun. Exposure to likely harm; risk of death or serious injury.
dangered	verb. simple past and past participle of danger
dangs	verb. third-person singular simple present indicative of dang
daniel	noun. The buttocks.
danio	noun. Any of various fish of the genera Danio or Devario.
danish	noun. Danish pastry, light sweet yeast-raised roll usually filled with fruit or cheese.
dank	adjective. Dark, damp and humid.
danker	adjective. comparative form of dank: more dank
danks	verb. third-person singular simple present indicative of dank
dans	noun. plural of dan
danta	noun. A deciduous timber -yielding tree native to West and West Central Tropical Africa, Nesogordonia papaverifera.
danton	verb. To daunt; to subdue.
dao	noun. Any of various traditional Chinese swords with a curved, single-edged blade, primarily used for slashing and chopping.
dap	noun. A plimsoll.
daphnia	noun. A water flea of the genus Daphnia.
dapper	adjective. Neat, trim.
dapperer	adjective. comparative form of dapper: more dapper
dapple	noun. A mottled marking, usually in clusters.
daps	noun. plural of dap
dar	noun. A fish found in the Severn River; a dart or dace.
darb	noun. Something beautiful, a charm, a peach.
darbha	noun. Synonym of kusha (“type of grass”).
darbs	noun. plural of darb
darby	noun. A specialized tool used to smooth and level the surface of wet concrete, consisting of a stiff wedge or triangle of wood or metal.
dare	verb. To have enough courage (to do something).
dared	verb. simple past and past participle of dare
dareful	adjective. Full of daring or defiance; adventurous.
darer	noun. One who dares.
dares	noun. plural of dare
darg	noun. A day 's work.
darga	noun. A Hebrew cantillation mark found in the Torah, the Haftarah, etc., resembling a backwards Z.
dargs	noun. plural of darg
dargue	noun. Alternative form of darg (day's work, or set quantity of work)
dari	noun. Synonym of sorghum.
daric	noun. A gold coin from Persian Empire, introduced by Darius the Great (522-486 BC) and used until Alexander the Great's invasion (330 BC).
darics	noun. plural of daric
daring	verb. present participle and gerund of dare
dark	adjective. Having an absolute or (more often) relative lack of light.
darken	verb. To make dark or darker by reducing light.
darkens	verb. third-person singular simple present indicative of darken
darkey	noun. A person with dark skin.
darkness	noun. The state of being dark; lack of light; the absolute or comparative absence of light.
darks	noun. plural of dark
darky	noun. Alternative spelling of darkey (“dark-skinned person”).
darn	adjective. Damn.
darned	verb. simple past and past participle of darn
darnel	noun. Any of genus Lolium of grasses, especially as a weed in wheat fields.
darning	verb. present participle and gerund of darn
darns	verb. third-person singular simple present indicative of darn
darr	noun. A bird, the black tern.
darst	verb. second-person singular simple present indicative of dare
dart	noun. A pointed missile weapon, intended to be thrown by the hand; for example, a short lance or javelin.
dartoic	adjective. Of or pertaining to the dartos.
dartos	noun. A thin layer of vascular contractile tissue that contains smooth muscle fibers but no fat and is situated directly beneath the skin of the scrotum or beneath that of the labia majora.
darts	noun. A game or sport in which darts are thrown at a board, and points are scored depending on where the darts land.
das	noun. plural of da (“father”)
dasein	noun. Being; especially the nature of being; existence, presence, hereness, suchness, essence
dash	noun. Any of the following symbols: ‒ (figure dash), – (en dash),, (em dash), or ― (horizontal bar).
dashi	noun. A type of soup or cooking stock, often made from kelp.
dasht	verb. simple past and past participle of dash
dassie	noun. A small, herbivorous mammal in the order Hyracoidea, the rock hyrax.
dassy	noun. Alternative form of dassie.
dast	verb. third-person singular simple present indicative of dare; dares.
dastard	noun. A malicious coward; a dishonorable sneak.
data	noun. plural of datum
database	noun. A collection of (usually) organized information in a regular structure, usually but not necessarily in a machine-readable format accessible by a computer.
date	noun. The fruit of the date palm, Phoenix dactylifera, somewhat in the shape of an olive, containing a soft, sweet pulp and enclosing a hard kernel.
dated	adjective. Marked with a date.
dater	noun. One who dates.
daters	noun. plural of dater
dates	noun. plural of date
datil	noun. A datil pepper, a very spicy pepper of the species Capsicum chinense.
dating	noun. A form of romantic courtship typically between two individuals with the aim of assessing the other's suitability as a partner in an intimate relationship or as a spouse.
datings	noun. plural of dating
dation	noun. The act of giving, granting or conferring (e.g. an office) but not liberal as a donation or gift.
dato	noun. Alternative form of datto.
datos	noun. plural of dato
datto	noun. A local headman in many parts of central Malaysia and the southern Philippines.
datura	noun. A plant of the genus Datura, known for its trumpet - shaped flowers and poisonous properties.
daub	noun. Excrement or clay used as a bonding material in construction.
daube	noun. A stew of braised meat, usually beef.
daubes	noun. plural of daube
daubs	noun. plural of daub
dauby	adjective. Smeary; viscous; glutinous; adhesive.
daud	noun. A blow, a heavy thump.
daughter	noun. One’s female offspring.
dauner	verb. Alternative form of daunder (“stroll”).
daunt	verb. To discourage, intimidate.
daunts	verb. third-person singular simple present indicative of daunt
daur	noun. A foray or hasty expedition.
daurs	noun. plural of daur
dauw	noun. Burchell's zebra (Equus quagga burchellii).
dave	verb. To assuage; soften; mitigate; relieve; calm; alleviate (pain).
daven	verb. to recite the Jewish liturgy; to pray
davit	noun. A spar formerly used on board of ships, as a crane to hoist the flukes of the anchor to the top of the bow, without injuring the sides of the ship.
davy	noun. An affidavit, a legally binding statement or oath
daw	noun. A western jackdaw, Coloeus monedula, a passerine bird in the crow family (Corvidae), more commonly called jackdaw.
dawish	adjective. Resembling a jackdaw.
dawk	verb. To drive a sharp instrument into; incise with a jerk; puncture.
dawn	verb. To begin to brighten with daylight.
dawns	noun. plural of dawn
dawny	adjective. Resembling or characteristic of dawn.
daws	noun. plural of daw
dawt	verb. To fondle or caress.
day	noun. The time when the Sun is above the horizon and it lights the sky.
dayan	noun. A rabbinic judge.
daylight	noun. The natural light that is ambient in daytime, being mostly sunlight (both direct and indirect, on either sunny days or cloudy days).
daylit	verb. simple past and past participle of daylight
daynt	adjective. delicate; elegant; dainty
days	noun. plural of day
dba	noun. An alias of a business entity.
dbw	symbol. ISO 639-3 language code for Bankan Tey Dogon.
dds	symbol. ISO 639-3 language code for Donno So Dogon.
deacon	noun. A designated minister of charity in the early Church (see Acts 6:1-6).
dead	adjective. No longer living; deceased.
deaded	verb. simple past and past participle of dead
deaden	verb. To render less lively; to diminish; to muffle.
deader	adjective. comparative form of dead: more dead; or at least more evidently dead.
